gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	B-cells	Endothelial	Fibroblast	Macrophages	Neuron	RBC	T-cells	Unknown	VSMC
BMPR2	Q13873	True	BMPR2_HUMAN	BMPR1B_BMPR2	CPI-CS02C93975C	0.0	0.645	0.418	0.144	0.235	0.0	0.037	0.0	0.289
BMPR2	Q13873	True	BMPR2_HUMAN	BMPR1B_BMPR2	CPI-CS0EF793D6A	0.0	0.645	0.418	0.144	0.235	0.0	0.037	0.0	0.289
BMPR2	Q13873	True	BMPR2_HUMAN	BMPR1B_BMPR2	CPI-CS028ACED72	0.0	0.645	0.418	0.144	0.235	0.0	0.037	0.0	0.289
BMPR2	Q13873	True	BMPR2_HUMAN	BMPR1B_BMPR2	CPI-CS0107C51C6	0.0	0.645	0.418	0.144	0.235	0.0	0.037	0.0	0.289
BMPR2	Q13873	True	BMPR2_HUMAN	BMPR1B_BMPR2	CPI-CS0C623F17A	0.0	0.645	0.418	0.144	0.235	0.0	0.037	0.0	0.289
BMPR2	Q13873	True	BMPR2_HUMAN	BMPR1B_BMPR2	CPI-CS0569B9B91	0.0	0.645	0.418	0.144	0.235	0.0	0.037	0.0	0.289
ACVR2A	P27037	True	AVR2A_HUMAN	ACVR_1A2A receptor	CPI-CS046B3C139	0.027	0.13	0.218	0.043	0.297	0.0	0.164	0.0	0.136
ACVR2A	P27037	True	AVR2A_HUMAN	ACVR_1A2A receptor	CPI-CS0EC80CA59	0.027	0.13	0.218	0.043	0.297	0.0	0.164	0.0	0.136
ACVR2A	P27037	True	AVR2A_HUMAN	ACVR_1A2A receptor	CPI-CS0FFBA02F8	0.027	0.13	0.218	0.043	0.297	0.0	0.164	0.0	0.136
ACVR2A	P27037	True	AVR2A_HUMAN	ACVR_1A2A receptor	CPI-CS091BF99D0	0.027	0.13	0.218	0.043	0.297	0.0	0.164	0.0	0.136
ACVR2A	P27037	True	AVR2A_HUMAN	ACVR_1A2A receptor	CPI-CS073233FCC	0.027	0.13	0.218	0.043	0.297	0.0	0.164	0.0	0.136
ACVR2A	P27037	True	AVR2A_HUMAN	ACVR_1B2A receptor	CPI-CS0533A30DC	0.027	0.13	0.218	0.043	0.297	0.0	0.164	0.0	0.136
ACVR2A	P27037	True	AVR2A_HUMAN	ACVR_1B2A receptor	CPI-CS02899BF8B	0.027	0.13	0.218	0.043	0.297	0.0	0.164	0.0	0.136
ACVR2A	P27037	True	AVR2A_HUMAN	ACVR_1B2A receptor	CPI-CS04F78ACD6	0.027	0.13	0.218	0.043	0.297	0.0	0.164	0.0	0.136
ACVR2A	P27037	True	AVR2A_HUMAN	ACVR_1B2A receptor	CPI-CS0C8F1E01F	0.027	0.13	0.218	0.043	0.297	0.0	0.164	0.0	0.136
ACVR2A	P27037	True	AVR2A_HUMAN	BMR1A_ACR2A	CPI-CS0D35E69F6	0.027	0.13	0.218	0.043	0.297	0.0	0.164	0.0	0.136
ACVR2A	P27037	True	AVR2A_HUMAN	BMR1A_ACR2A	CPI-CS047EE9E03	0.027	0.13	0.218	0.043	0.297	0.0	0.164	0.0	0.136
ACVR2A	P27037	True	AVR2A_HUMAN	BMR1A_ACR2A	CPI-CS0247DA882	0.027	0.13	0.218	0.043	0.297	0.0	0.164	0.0	0.136
ACVR2A	P27037	True	AVR2A_HUMAN	BMR1A_ACR2A	CPI-CS075442484	0.027	0.13	0.218	0.043	0.297	0.0	0.164	0.0	0.136
ACVR2A	P27037	True	AVR2A_HUMAN	BMR1A_ACR2A	CPI-CS012D15A88	0.027	0.13	0.218	0.043	0.297	0.0	0.164	0.0	0.136
ACVR2A	P27037	True	AVR2A_HUMAN	BMR1A_ACR2A	CPI-CS04C402DFB	0.027	0.13	0.218	0.043	0.297	0.0	0.164	0.0	0.136
ACVR2A	P27037	True	AVR2A_HUMAN	BMR1B_AVR2A	CPI-CS0DF85303A	0.027	0.13	0.218	0.043	0.297	0.0	0.164	0.0	0.136
ACVR2A	P27037	True	AVR2A_HUMAN	BMR1B_AVR2A	CPI-CS01A4D7E2F	0.027	0.13	0.218	0.043	0.297	0.0	0.164	0.0	0.136
ACVR2A	P27037	True	AVR2A_HUMAN	BMR1B_AVR2A	CPI-CS0921BB754	0.027	0.13	0.218	0.043	0.297	0.0	0.164	0.0	0.136
ACVR2A	P27037	True	AVR2A_HUMAN	BMR1B_AVR2A	CPI-CS08A043594	0.027	0.13	0.218	0.043	0.297	0.0	0.164	0.0	0.136
ACVR2A	P27037	True	AVR2A_HUMAN	BMR1B_AVR2A	CPI-CS02957B1BF	0.027	0.13	0.218	0.043	0.297	0.0	0.164	0.0	0.136
ACVR2A	P27037	True	AVR2A_HUMAN	BMR1B_AVR2A	CPI-CS0D9226707	0.027	0.13	0.218	0.043	0.297	0.0	0.164	0.0	0.136
ACVR1B	P36896	True	ACV1B_HUMAN	ACVR_1B2A receptor	CPI-CS0533A30DC	0.015	0.076	0.096	0.039	0.43	0.005	0.0	0.763	0.057
ACVR1B	P36896	True	ACV1B_HUMAN	ACVR_1B2A receptor	CPI-CS02899BF8B	0.015	0.076	0.096	0.039	0.43	0.005	0.0	0.763	0.057
ACVR1B	P36896	True	ACV1B_HUMAN	ACVR_1B2A receptor	CPI-CS04F78ACD6	0.015	0.076	0.096	0.039	0.43	0.005	0.0	0.763	0.057
ACVR1B	P36896	True	ACV1B_HUMAN	ACVR_1B2A receptor	CPI-CS0C8F1E01F	0.015	0.076	0.096	0.039	0.43	0.005	0.0	0.763	0.057
BMPR1A	P36894	True	BMR1A_HUMAN	BMPR1A_BMPR2	CPI-CS05EAF93CC	0.0	0.0	0.2	0.0	0.338	0.0	0.0	0.0	0.257
BMPR1A	P36894	True	BMR1A_HUMAN	BMPR1A_BMPR2	CPI-CS046BCFC6F	0.0	0.0	0.2	0.0	0.338	0.0	0.0	0.0	0.257
BMPR1A	P36894	True	BMR1A_HUMAN	BMPR1A_BMPR2	CPI-CS0F6CFB979	0.0	0.0	0.2	0.0	0.338	0.0	0.0	0.0	0.257
BMPR1A	P36894	True	BMR1A_HUMAN	BMPR1A_BMPR2	CPI-CS0E4E75E3B	0.0	0.0	0.2	0.0	0.338	0.0	0.0	0.0	0.257
BMPR1A	P36894	True	BMR1A_HUMAN	BMPR1A_BMPR2	CPI-CS0E54FF657	0.0	0.0	0.2	0.0	0.338	0.0	0.0	0.0	0.257
BMPR1A	P36894	True	BMR1A_HUMAN	BMPR1A_BMPR2	CPI-CS0B9A4CA4D	0.0	0.0	0.2	0.0	0.338	0.0	0.0	0.0	0.257
BMPR1A	P36894	True	BMR1A_HUMAN	BMR1A_ACR2A	CPI-CS0D35E69F6	0.0	0.0	0.2	0.0	0.338	0.0	0.0	0.0	0.257
BMPR1A	P36894	True	BMR1A_HUMAN	BMR1A_ACR2A	CPI-CS047EE9E03	0.0	0.0	0.2	0.0	0.338	0.0	0.0	0.0	0.257
BMPR1A	P36894	True	BMR1A_HUMAN	BMR1A_ACR2A	CPI-CS0247DA882	0.0	0.0	0.2	0.0	0.338	0.0	0.0	0.0	0.257
BMPR1A	P36894	True	BMR1A_HUMAN	BMR1A_ACR2A	CPI-CS075442484	0.0	0.0	0.2	0.0	0.338	0.0	0.0	0.0	0.257
BMPR1A	P36894	True	BMR1A_HUMAN	BMR1A_ACR2A	CPI-CS012D15A88	0.0	0.0	0.2	0.0	0.338	0.0	0.0	0.0	0.257
BMPR1A	P36894	True	BMR1A_HUMAN	BMR1A_ACR2A	CPI-CS04C402DFB	0.0	0.0	0.2	0.0	0.338	0.0	0.0	0.0	0.257
BMPR1A	P36894	True	BMR1A_HUMAN	BMR1A_AVR2B	CPI-CS0C99F8D96	0.0	0.0	0.2	0.0	0.338	0.0	0.0	0.0	0.257
BMPR1A	P36894	True	BMR1A_HUMAN	BMR1A_AVR2B	CPI-CS0CA393CC5	0.0	0.0	0.2	0.0	0.338	0.0	0.0	0.0	0.257
BMPR1A	P36894	True	BMR1A_HUMAN	BMR1A_AVR2B	CPI-CS076E1A639	0.0	0.0	0.2	0.0	0.338	0.0	0.0	0.0	0.257
BMPR1A	P36894	True	BMR1A_HUMAN	BMR1A_AVR2B	CPI-CS0BE59B43E	0.0	0.0	0.2	0.0	0.338	0.0	0.0	0.0	0.257
BMPR1A	P36894	True	BMR1A_HUMAN	BMR1A_AVR2B	CPI-CS0BCDC40FC	0.0	0.0	0.2	0.0	0.338	0.0	0.0	0.0	0.257
BMPR1A	P36894	True	BMR1A_HUMAN	BMR1A_AVR2B	CPI-CS0546460D1	0.0	0.0	0.2	0.0	0.338	0.0	0.0	0.0	0.257
BMPR1B	O00238	True	BMR1B_HUMAN	BMPR1B_BMPR2	CPI-CS08109C435	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.052
BMPR1B	O00238	True	BMR1B_HUMAN	BMPR1B_BMPR2	CPI-CS02C93975C	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.052
BMPR1B	O00238	True	BMR1B_HUMAN	BMPR1B_BMPR2	CPI-CS0EF793D6A	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.052
BMPR1B	O00238	True	BMR1B_HUMAN	BMPR1B_BMPR2	CPI-CS028ACED72	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.052
BMPR1B	O00238	True	BMR1B_HUMAN	BMPR1B_BMPR2	CPI-CS0107C51C6	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.052
BMPR1B	O00238	True	BMR1B_HUMAN	BMPR1B_BMPR2	CPI-CS0C623F17A	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.052
BMPR1B	O00238	True	BMR1B_HUMAN	BMPR1B_BMPR2	CPI-CS0569B9B91	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.052
BMPR1B	O00238	True	BMR1B_HUMAN	BMR1B_AVR2A	CPI-CS0DF85303A	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.052
BMPR1B	O00238	True	BMR1B_HUMAN	BMR1B_AVR2A	CPI-CS01A4D7E2F	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.052
BMPR1B	O00238	True	BMR1B_HUMAN	BMR1B_AVR2A	CPI-CS0921BB754	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.052
BMPR1B	O00238	True	BMR1B_HUMAN	BMR1B_AVR2A	CPI-CS08A043594	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.052
BMPR1B	O00238	True	BMR1B_HUMAN	BMR1B_AVR2A	CPI-CS02957B1BF	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.052
BMPR1B	O00238	True	BMR1B_HUMAN	BMR1B_AVR2A	CPI-CS0D9226707	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.052
ACVR2B	Q13705	True	AVR2B_HUMAN	BMR1A_AVR2B	CPI-CS0C99F8D96	0.0	0.017	0.004	0.0	0.297	0.0	0.0	0.0	0.036
ACVR2B	Q13705	True	AVR2B_HUMAN	BMR1A_AVR2B	CPI-CS0CA393CC5	0.0	0.017	0.004	0.0	0.297	0.0	0.0	0.0	0.036
ACVR2B	Q13705	True	AVR2B_HUMAN	BMR1A_AVR2B	CPI-CS076E1A639	0.0	0.017	0.004	0.0	0.297	0.0	0.0	0.0	0.036
ACVR2B	Q13705	True	AVR2B_HUMAN	BMR1A_AVR2B	CPI-CS0BE59B43E	0.0	0.017	0.004	0.0	0.297	0.0	0.0	0.0	0.036
ACVR2B	Q13705	True	AVR2B_HUMAN	BMR1A_AVR2B	CPI-CS0BCDC40FC	0.0	0.017	0.004	0.0	0.297	0.0	0.0	0.0	0.036
ACVR2B	Q13705	True	AVR2B_HUMAN	BMR1A_AVR2B	CPI-CS0546460D1	0.0	0.017	0.004	0.0	0.297	0.0	0.0	0.0	0.036
CD8A	P01732	True	CD8A_HUMAN	CD8 receptor	CPI-CS0A66DB1CA	0.011	0.005	0.0	0.749	0.0	0.024	1.337	0.0	0.0
CD8B	P10966	True	CD8B_HUMAN	CD8 receptor	CPI-CS0A66DB1CA	0.0	0.0	0.0	0.199	0.0	0.01	0.653	0.0	0.0
CNTFR	P26992	True	CNTFR_HUMAN	CNTF-1R	CPI-CS0B0B35928	0.0	0.0	0.236	0.0	0.0	0.0	0.008	0.0	0.0
CNTFR	P26992	True	CNTFR_HUMAN	CNTF-1R	CPI-CS0EB5F7B6F	0.0	0.0	0.236	0.0	0.0	0.0	0.008	0.0	0.0
LIFR	P42702	True	LIFR_HUMAN	CNTF-1R	CPI-CS0B0B35928	0.025	0.07	0.2	0.0	0.0	0.0	0.0	0.0	0.322
LIFR	P42702	True	LIFR_HUMAN	CNTF-1R	CPI-CS0EB5F7B6F	0.025	0.07	0.2	0.0	0.0	0.0	0.0	0.0	0.322
LIFR	P42702	True	LIFR_HUMAN	LIFR	CPI-CS0E661878B	0.025	0.07	0.2	0.0	0.0	0.0	0.0	0.0	0.322
LIFR	P42702	True	LIFR_HUMAN	LIFR	CPI-CS07B61574B	0.025	0.07	0.2	0.0	0.0	0.0	0.0	0.0	0.322
IL6ST	P40189	True	IL6RB_HUMAN	CNTF-1R	CPI-CS0B0B35928	0.043	1.071	0.569	0.025	1.003	0.0	0.069	0.0	0.23
IL6ST	P40189	True	IL6RB_HUMAN	CNTF-1R	CPI-CS0EB5F7B6F	0.043	1.071	0.569	0.025	1.003	0.0	0.069	0.0	0.23
IL6ST	P40189	True	IL6RB_HUMAN	IL11 receptor	CPI-CS0DDFD82E7	0.043	1.071	0.569	0.025	1.003	0.0	0.069	0.0	0.23
IL6ST	P40189	True	IL6RB_HUMAN	IL6 receptor	CPI-CS063AE1C91	0.043	1.071	0.569	0.025	1.003	0.0	0.069	0.0	0.23
IL6ST	P40189	True	IL6RB_HUMAN	LIFR	CPI-CS0E661878B	0.043	1.071	0.569	0.025	1.003	0.0	0.069	0.0	0.23
IL6ST	P40189	True	IL6RB_HUMAN	LIFR	CPI-CS07B61574B	0.043	1.071	0.569	0.025	1.003	0.0	0.069	0.0	0.23
IL6ST	P40189	True	IL6RB_HUMAN	OSMR	CPI-CS06D50EBF8	0.043	1.071	0.569	0.025	1.003	0.0	0.069	0.0	0.23
FLT1	P17948	True	VGFR1_HUMAN	FLT1 complex	CPI-CS067298D94	0.0	0.325	0.0	0.0	0.0	0.0	0.0	0.0	0.023
FLT1	P17948	True	VGFR1_HUMAN	FLT1 complex	CPI-CS073D36B1D	0.0	0.325	0.0	0.0	0.0	0.0	0.0	0.0	0.023
FLT1	P17948	True	VGFR1_HUMAN	FLT1 complex	CPI-CS077F1340A	0.0	0.325	0.0	0.0	0.0	0.0	0.0	0.0	0.023
KDR	P35968	True	VGFR2_HUMAN	FLT1 complex	CPI-CS067298D94	0.0	1.36	0.0	0.0	0.0	0.005	0.0	0.0	0.0
KDR	P35968	True	VGFR2_HUMAN	FLT1 complex	CPI-CS073D36B1D	0.0	1.36	0.0	0.0	0.0	0.005	0.0	0.0	0.0
KDR	P35968	True	VGFR2_HUMAN	FLT1 complex	CPI-CS077F1340A	0.0	1.36	0.0	0.0	0.0	0.005	0.0	0.0	0.0
KDR	P35968	True	VGFR2_HUMAN	PlexinA1_complex1	CPI-CS0C57A3081	0.0	1.36	0.0	0.0	0.0	0.005	0.0	0.0	0.0
CSF2RB	P32927	True	IL3RB_HUMAN	GMCSFR	CPI-CS0210859AB	0.0	0.013	0.003	0.032	0.0	0.0	0.0	0.0	0.0
CSF2RA	P15509	True	CSF2R_HUMAN	GMCSFR	CPI-CS0210859AB	0.062	0.05	0.067	0.785	0.0	0.0	0.026	0.0	0.062
IL1R1	P14778	True	IL1R1_HUMAN	IL1 receptor	CPI-CS05426BFFA	0.0	0.115	0.036	0.0	0.0	0.0	0.006	0.0	0.042
IL1R1	P14778	True	IL1R1_HUMAN	IL1 receptor	CPI-CS0DEBE7B69	0.0	0.115	0.036	0.0	0.0	0.0	0.006	0.0	0.042
IL1RAP	Q9NPH3	True	IL1AP_HUMAN	IL1 receptor	CPI-CS05426BFFA	0.009	0.026	0.014	0.028	0.0	0.0	0.031	0.0	0.017
IL1RAP	Q9NPH3	True	IL1AP_HUMAN	IL1 receptor	CPI-CS0DEBE7B69	0.009	0.026	0.014	0.028	0.0	0.0	0.031	0.0	0.017
IL1RAP	Q9NPH3	True	IL1AP_HUMAN	IL1 receptor inhibitor	CPI-CS008C9D6E5	0.009	0.026	0.014	0.028	0.0	0.0	0.031	0.0	0.017
IL1RAP	Q9NPH3	True	IL1AP_HUMAN	IL1 receptor inhibitor	CPI-CS085E95BC1	0.009	0.026	0.014	0.028	0.0	0.0	0.031	0.0	0.017
IL1RAP	Q9NPH3	True	IL1AP_HUMAN	IL33 receptor	CPI-CS0C59AF029	0.009	0.026	0.014	0.028	0.0	0.0	0.031	0.0	0.017
IL1R2	P27930	True	IL1R2_HUMAN	IL1 receptor inhibitor	CPI-CS008C9D6E5	0.0	0.016	0.057	0.042	0.0	0.0	0.0	0.0	0.047
IL1R2	P27930	True	IL1R2_HUMAN	IL1 receptor inhibitor	CPI-CS085E95BC1	0.0	0.016	0.057	0.042	0.0	0.0	0.0	0.0	0.047
IL10RA	Q13651	True	I10R1_HUMAN	IL10 receptor	CPI-CS04CBDE052	0.065	0.0	0.0	0.122	0.0	0.0	0.059	0.0	0.0
IL10RB	Q08334	True	I10R2_HUMAN	IL10 receptor	CPI-CS04CBDE052	0.08	0.048	0.163	0.356	0.297	0.004	0.266	0.0	0.081
IL11RA	Q14626	True	I11RA_HUMAN	IL11 receptor	CPI-CS0DDFD82E7	0.008	0.189	1.427	0.007	0.0	0.009	0.014	0.0	0.332
IL2RB	P14784	True	IL2RB_HUMAN	IL15 receptor	CPI-CS06E556972	0.0	0.005	0.003	0.0	0.0	0.004	0.709	0.0	0.0
IL2RB	P14784	True	IL2RB_HUMAN	IL2 receptor_HA	CPI-CS0D48BE017	0.0	0.005	0.003	0.0	0.0	0.004	0.709	0.0	0.0
IL2RB	P14784	True	IL2RB_HUMAN	IL2 receptor_I	CPI-CS0A34112A6	0.0	0.005	0.003	0.0	0.0	0.004	0.709	0.0	0.0
IL2RG	P31785	True	IL2RG_HUMAN	IL15 receptor	CPI-CS06E556972	1.107	0.597	0.013	0.453	0.0	0.008	1.645	1.72	0.0
IL2RG	P31785	True	IL2RG_HUMAN	IL2 receptor_HA	CPI-CS0D48BE017	1.107	0.597	0.013	0.453	0.0	0.008	1.645	1.72	0.0
IL2RG	P31785	True	IL2RG_HUMAN	IL2 receptor_I	CPI-CS0A34112A6	1.107	0.597	0.013	0.453	0.0	0.008	1.645	1.72	0.0
IL2RG	P31785	True	IL2RG_HUMAN	IL21 receptor	CPI-CS0E80B08E2	1.107	0.597	0.013	0.453	0.0	0.008	1.645	1.72	0.0
IL2RG	P31785	True	IL2RG_HUMAN	IL4 receptor	CPI-CS0FBBCDD66	1.107	0.597	0.013	0.453	0.0	0.008	1.645	1.72	0.0
IL2RG	P31785	True	IL2RG_HUMAN	IL7 receptor	CPI-CS0AB9C7139	1.107	0.597	0.013	0.453	0.0	0.008	1.645	1.72	0.0
IL17RA	Q96F46	True	I17RA_HUMAN	IL17 receptor AC	CPI-CS04F158618	0.274	0.049	0.17	0.69	0.0	0.0	0.367	0.0	0.056
IL17RC	Q8NAC3	True	I17RC_HUMAN	IL17 receptor AC	CPI-CS04F158618	0.0	0.045	0.082	0.0	0.0	0.004	0.0	0.0	0.093
IL18	Q14116	True	IL18_HUMAN	IL18 receptor	CPI-CS09831CCFD	0.009	0.127	0.002	0.354	0.0	0.0	0.087	0.0	0.0
IL18R1	Q13478	True	IL18R_HUMAN	IL18 receptor	CPI-CS09831CCFD	0.0	0.0	0.0	0.037	0.0	0.0	0.436	0.0	0.0
IL18RAP	O95256	True	I18RA_HUMAN	IL18 receptor	CPI-CS09831CCFD	0.0	0.0	0.0	0.052	0.0	0.004	0.386	0.0	0.0
IL2RA	P01589	True	IL2RA_HUMAN	IL2 receptor_HA	CPI-CS0D48BE017	0.0	0.026	0.0	0.0	0.0	0.0	0.352	1.191	0.02
IL21R	Q9HBE5	True	IL21R_HUMAN	IL21 receptor	CPI-CS0E80B08E2	0.639	0.0	0.0	0.085	0.0	0.0	0.359	0.0	0.0
IL1RL1	Q01638	True	ILRL1_HUMAN	IL33 receptor	CPI-CS0C59AF029	0.0	0.018	0.0	0.018	0.0	0.0	0.336	1.72	0.0
IL4R	P24394	True	IL4RA_HUMAN	IL4 receptor	CPI-CS0FBBCDD66	0.322	0.261	0.373	0.274	0.0	0.0	0.357	0.0	0.0
IL6R	P08887	True	IL6RA_HUMAN	IL6 receptor	CPI-CS063AE1C91	0.218	0.023	0.052	0.29	0.0	0.0	0.124	0.0	0.015
IL7R	P16871	True	IL7RA_HUMAN	IL7 receptor	CPI-CS0AB9C7139	0.0	0.01	0.0	0.185	0.0	0.0	0.782	1.72	0.0
KLRK1	P26718	True	NKG2D_HUMAN	NKG2D II receptor	CPI-CS06C6E2321	0.0	0.008	0.0	0.039	0.0	0.008	0.921	0.0	0.0
KLRK1	P26718	True	NKG2D_HUMAN	NKG2D II receptor	CPI-CS09F211C3E	0.0	0.008	0.0	0.039	0.0	0.008	0.921	0.0	0.0
HCST	Q9UBK5	True	HCST_HUMAN	NKG2D II receptor	CPI-CS06C6E2321	0.121	0.02	0.0	0.686	0.0	0.01	1.942	1.49	0.0
HCST	Q9UBK5	True	HCST_HUMAN	NKG2D II receptor	CPI-CS09F211C3E	0.121	0.02	0.0	0.686	0.0	0.01	1.942	1.49	0.0
OSMR	Q99650	True	OSMR_HUMAN	OSMR	CPI-CS06D50EBF8	0.0	0.14	0.113	0.0	0.338	0.0	0.0	0.0	0.155
PDGFRA	P16234	True	PGFRA_HUMAN	PDGFR complex	CPI-CS0BAF97962	0.0	0.007	1.18	0.0	0.0	0.004	0.012	0.0	0.047
PDGFRB	P09619	True	PGFRB_HUMAN	PDGFR complex	CPI-CS0BAF97962	0.0	0.024	0.667	0.024	0.532	0.0	0.004	0.0	1.704
PLXNA1	Q9UIW2	True	PLXA1_HUMAN	PlexinA1_complex1	CPI-CS0C57A3081	0.013	0.053	0.09	0.172	0.0	0.0	0.021	0.763	0.134
PLXNA1	Q9UIW2	True	PLXA1_HUMAN	PlexinA1_complex2	CPI-CS0123BC66C	0.013	0.053	0.09	0.172	0.0	0.0	0.021	0.763	0.134
PLXNA1	Q9UIW2	True	PLXA1_HUMAN	PlexinA1_complex3	CPI-CS0E5D1ECCE	0.013	0.053	0.09	0.172	0.0	0.0	0.021	0.763	0.134
TREM2	Q9NZC2	True	TREM2_HUMAN	PlexinA1_complex2	CPI-CS0123BC66C	0.0	0.0	0.0	0.477	0.0	0.0	0.0	0.0	0.0
TYROBP	O43914	True	TYOBP_HUMAN	PlexinA1_complex2	CPI-CS0123BC66C	0.031	0.0	0.012	3.717	0.0	0.03	0.348	0.763	0.0
NRP1	O14786	True	NRP1_HUMAN	PlexinA1_complex3	CPI-CS0E5D1ECCE	0.009	0.23	1.023	0.737	0.663	0.0	0.019	0.0	1.075
NRP1	O14786	True	NRP1_HUMAN	PlexinA2_complex1	CPI-CS0D238C22B	0.009	0.23	1.023	0.737	0.663	0.0	0.019	0.0	1.075
NRP1	O14786	True	NRP1_HUMAN	PlexinA3_complex1	CPI-CS0AA769F5B	0.009	0.23	1.023	0.737	0.663	0.0	0.019	0.0	1.075
NRP1	O14786	True	NRP1_HUMAN	PlexinA4_complex1	CPI-CS0AB19226A	0.009	0.23	1.023	0.737	0.663	0.0	0.019	0.0	1.075
PLXNA2	O75051	True	PLXA2_HUMAN	PlexinA2_complex1	CPI-CS0D238C22B	0.0	0.526	0.05	0.025	0.0	0.0	0.0	0.0	0.0
PLXNA3	P51805	True	PLXA3_HUMAN	PlexinA3_complex1	CPI-CS0AA769F5B	0.0	0.0	0.029	0.0	0.0	0.0	0.006	0.0	0.0
PLXNA4	Q9HCM2	True	PLXA4_HUMAN	PlexinA4_complex1	CPI-CS0AB19226A	0.0	0.128	0.018	0.013	0.0	0.0	0.0	0.0	0.012
COL6A6	A6NMZ7	False	CO6A6_HUMAN		CPI-SC07E0348EF	0.0	0.006	0.228	0.0	0.0	0.0	0.008	0.0	0.282
COL6A5	A8TX70	False	CO6A5_HUMAN		CPI-SC05CE52A12	0.0	0.0	0.123	0.0	0.0	0.0	0.0	0.0	0.0
COL1A1	P02452	False	CO1A1_HUMAN		CPI-SC0F7E26271	0.157	0.133	4.445	0.246	2.61	0.091	0.197	0.0	0.827
COL3A1	P02461	False	CO3A1_HUMAN		CPI-SC0A8902C85	0.208	0.294	4.389	0.334	2.739	0.084	0.197	0.0	2.283
COL4A1	P02462	False	CO4A1_HUMAN		CPI-SC0A0532ADC	0.0	1.381	0.947	0.006	2.606	0.0	0.005	0.0	2.935
FN1	P02751	False	FINC_HUMAN		CPI-SC0CFF5E19D	0.018	0.645	1.428	0.147	0.0	0.016	0.013	0.0	0.693
COL5A2	P05997	False	CO5A2_HUMAN		CPI-SC0DF641DAA	0.0	0.176	1.184	0.0	1.301	0.0	0.008	0.0	0.6
COL4A2	P08572	False	CO4A2_HUMAN		CPI-SC02017BE74	0.0	0.321	0.239	0.0	1.226	0.0	0.0	0.0	1.461
COL11A1	P12107	False	COBA1_HUMAN		CPI-SC0861656EC	0.0	0.005	0.094	0.0	1.216	0.0	0.0	0.0	0.025
COL6A1	P12109	False	CO6A1_HUMAN		CPI-SC04085F9F9	0.0	0.023	1.432	0.012	0.0	0.004	0.012	0.0	1.318
COL6A2	P12110	False	CO6A2_HUMAN		CPI-SC0A54B5323	0.01	0.018	1.98	0.03	1.557	0.007	0.041	0.0	1.648
COL11A2	P13942	False	COBA2_HUMAN		CPI-SC0CA323AE3	0.0	0.0	0.004	0.011	0.0	0.0	0.006	0.0	0.0
COL5A1	P20908	False	CO5A1_HUMAN		CPI-SC0092846B0	0.0	0.045	0.826	0.0	0.532	0.0	0.008	0.0	0.422
COL8A2	P25067	False	CO8A2_HUMAN		CPI-SC08AF9CA91	0.009	0.159	0.192	0.0	0.235	0.0	0.0	0.0	0.029
COL5A3	P25940	False	CO5A3_HUMAN		CPI-SC07E958BDE	0.0	0.0	0.541	0.0	2.7	0.01	0.026	0.0	0.887
COL8A1	P27658	False	CO8A1_HUMAN		CPI-SC08CC68F11	0.0	0.146	0.227	0.0	0.0	0.0	0.007	0.0	0.17
COL4A5	P29400	False	CO4A5_HUMAN		CPI-SC0CE433AB8	0.0	0.201	0.632	0.0	0.0	0.0	0.008	0.0	0.32
COL15A1	P39059	False	COFA1_HUMAN		CPI-SC03BFF1D95	0.027	0.148	0.983	0.0	1.351	0.004	0.008	0.0	0.251
COL18A1	P39060	False	COIA1_HUMAN		CPI-SC03ADD2063	0.01	0.85	0.066	0.022	1.357	0.0	0.017	0.0	0.563
COL4A3	Q01955	False	CO4A3_HUMAN		CPI-SC0674C647E	0.0	0.014	0.177	0.0	0.0	0.0	0.0	0.0	0.0
COL14A1	Q05707	False	COEA1_HUMAN		CPI-SC060984F83	0.0	0.086	2.147	0.017	0.984	0.008	0.067	0.0	0.228
COL16A1	Q07092	False	COGA1_HUMAN		CPI-SC0014D5A6E	0.0	0.005	0.323	0.0	1.201	0.0	0.01	0.0	0.094
COL4A6	Q14031	False	CO4A6_HUMAN		CPI-SC0B066E03C	0.0	0.0	0.144	0.0	0.0	0.0	0.0	0.0	0.012
COL9A2	Q14055	False	CO9A2_HUMAN		CPI-SC0247E9ADB	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
COL19A1	Q14993	False	COJA1_HUMAN		CPI-SC0035F0B0F	0.0	0.0	0.0	0.0	0.0	0.0	0.007	0.0	0.0
